mouseclick	Duration	hold	release
right	0.356622	1.353530	1.351504
right	0.248110	1.215354	0.492776
right	0.074751	1.441187	0.168200
right	0.967900	1.434421	1.152425
right	0.742857	0.742887	1.993298
right	0.699474	1.351094	1.811244
right	0.054924	1.293646	0.647136
right	0.396973	1.456072	1.767044
right	0.183193	0.899767	0.323366
right	0.561485	0.826273	1.911381
right	0.757520	1.366922	1.253257
right	0.631024	0.549296	0.828568
right	0.493144	1.201615	0.730750
right	0.774983	1.279065	0.695445
right	0.889788	1.169409	1.247375
right	0.696713	0.807288	1.007921
right	0.792718	1.342037	0.695967
right	0.391474	1.044011	1.093044
right	0.923445	0.508689	0.138256
right	0.462591	0.985723	0.846350
right	0.386386	1.076879	1.933429
right	0.403999	1.419161	0.818346
right	0.725103	0.612693	1.384977
right	0.327498	1.337282	1.096618
right	0.784046	1.078594	0.108543
right	0.627842	1.430753	1.014366
right	0.053727	0.990454	1.529766
right	0.838123	0.990170	0.529400
right	0.954553	0.674493	0.276004
right	0.614029	1.331751	1.633029
right	0.067342	0.843013	0.419246
right	0.832774	1.211204	0.329769
right	0.129725	0.851351	0.720743
right	0.402016	1.365898	1.635873
right	0.313162	0.844668	1.449244
right	0.102482	1.020379	0.181362
right	0.373423	0.571047	1.639480
right	0.728180	1.156332	0.759629
right	0.517242	0.732034	1.506915
right	0.779604	0.586988	1.699581
right	0.743513	1.462063	0.356239
right	0.816752	1.420275	1.765185
right	0.761773	0.674002	1.920500
right	0.338254	1.341537	1.289088
right	0.941109	1.133043	1.156594
right	0.458361	1.375229	0.931529
right	0.256332	1.447893	1.783682
right	0.394335	0.502702	1.440029
right	0.455978	0.845727	0.848435
right	0.234364	0.950879	1.081167
right	0.351704	1.010530	0.198380
right	0.247417	1.316842	1.762567
right	0.081341	1.177233	1.759100
right	0.528212	1.411509	1.186740
right	0.210447	0.710341	0.845375
right	0.288711	1.064230	0.400934
right	0.879859	0.766282	1.541726
right	0.856173	0.898273	1.244982
right	0.589365	0.770322	1.989774
right	0.280815	1.060222	1.526979
right	0.679718	0.578826	0.988694
right	0.733222	1.054490	0.746845
right	0.354671	1.293738	1.540478
right	0.282249	1.441621	1.606056
right	0.174096	1.464497	1.445097
right	0.308742	1.018732	0.336761
right	0.472588	0.614412	0.210138
right	0.432440	1.381081	1.569091
right	0.658003	1.202302	0.395606
right	0.030898	0.952554	1.213648
right	0.983302	0.811029	0.892361
right	0.677791	1.107952	0.155577
right	0.494067	0.510345	1.696936
right	0.216888	1.128735	1.166515
right	0.817098	0.999944	1.502370
right	0.565212	0.732578	0.286608
right	0.943847	1.213188	0.519052
right	0.800679	1.497506	1.267675
right	0.412893	0.531150	0.679008
right	0.945230	0.727687	0.909894
right	0.776988	0.645877	1.157494
right	0.531627	0.531881	1.399282
right	0.263962	0.588684	1.219994
right	0.089381	0.950144	0.288327
right	0.426924	1.000567	0.735895
right	0.080969	1.427346	1.452979
right	0.176833	0.704997	1.935359
right	0.429991	0.819301	1.300210
right	0.543070	0.501984	1.808338
right	0.423218	0.931813	1.211457
right	0.766405	1.209783	0.404346
right	0.588451	0.729178	1.292754
right	0.920769	1.068735	1.065238
right	0.051654	1.119035	1.256778
right	0.234816	0.722436	1.728163
right	0.293698	1.366701	0.910830
right	0.969760	1.109361	1.510876
right	0.655061	1.377748	0.100271
right	0.853605	1.155468	1.251768
right	0.835790	0.726120	1.390909
right	0.851423	0.963632	1.877913
right	0.734319	0.949785	0.273487
right	0.208664	0.874910	1.802627
right	0.169396	0.539136	1.875997
right	0.266662	1.294222	0.387557
right	0.654945	0.984339	1.265864
right	0.401139	0.645315	0.530353
right	0.816455	0.654158	0.165859
right	0.679783	1.042805	0.948468
right	0.489298	1.130497	0.513680
right	0.982097	0.956045	0.622067
right	0.949656	1.030734	1.839878
right	0.147654	0.819085	1.019725
right	0.142180	1.029174	0.601106
right	0.974886	0.804538	0.645689
right	0.448041	0.790580	1.032786
right	0.376876	0.601302	1.060948
right	0.479703	0.831373	1.135031
right	0.922639	1.198632	0.345992
right	0.100135	1.353284	1.098624
right	0.750159	1.384369	1.095320
right	0.895430	1.215514	0.432156
right	0.123369	0.555335	0.991731
right	0.156143	1.479650	0.927169
right	0.147567	1.088743	1.452027
right	0.593662	0.542267	0.903819
right	0.938925	1.227986	0.857997
right	0.865136	0.660558	0.871585
right	0.600169	1.103223	0.788144
right	0.107358	1.102278	1.952143
right	0.749892	1.384266	0.115447
right	0.759613	1.495559	1.446263
right	0.327877	0.918277	1.943958
right	0.989650	1.169920	1.086389
right	0.796154	0.757377	1.368539
right	0.010197	0.988602	0.216311
right	0.185306	1.138418	0.650760
right	0.520103	1.299476	0.821555
right	0.241810	1.064243	0.677946
right	0.641240	0.648283	1.902060
right	0.099471	1.282409	1.473839
right	0.483639	0.856308	1.517140
right	0.622336	0.803872	1.538983
right	0.349757	0.502787	0.623337
right	0.572659	0.662788	1.239059
right	0.429334	0.538711	1.301866
right	0.287126	0.815402	0.821342
right	0.476763	1.176620	1.329834
right	0.839358	1.025639	0.540685
right	0.375396	0.874851	0.921384
right	0.609047	1.397735	0.272036
right	0.894104	1.143649	1.818795
right	0.104622	1.488688	0.983998
right	0.828650	0.725866	0.866055
right	0.541866	0.804591	1.985002
right	0.914671	1.193838	0.112298
right	0.479326	1.301692	0.437861
right	0.058633	1.130791	1.421926
right	0.176179	0.920360	0.821920
right	0.527638	0.590919	1.078748
right	0.366710	1.092741	1.969307
right	0.192164	0.990840	0.865621
right	0.699834	0.743155	1.853608
right	0.518330	0.523805	1.099758
right	0.388742	1.027211	0.128833
right	0.344363	0.531478	0.933284
right	0.052684	0.899054	1.521608
right	0.295285	1.422179	1.458045
right	0.573617	0.793923	0.460934
right	0.541324	0.559344	0.759175
right	0.696328	1.429802	0.127385
right	0.856102	0.863255	0.965092
right	0.541441	1.299441	1.870599
right	0.495937	0.551734	1.314803
right	0.877171	0.696694	1.962047
right	0.438077	1.123104	1.144234
right	0.431560	0.835364	1.884582
right	0.499191	1.181955	1.691424
right	0.605575	0.662250	0.141487
right	0.239279	0.754634	1.210190
right	0.822720	0.756587	0.876795
right	0.430526	1.085896	0.654971
right	0.267123	1.322158	0.437916
right	0.222951	1.389535	1.883971
right	0.772645	0.634196	0.915165
right	0.063882	0.827957	1.518813
right	0.226898	1.004053	0.287535
right	0.492010	1.374580	1.114445
right	0.248576	1.184211	1.938692
right	0.129369	1.304707	0.593169
right	0.611219	1.195414	0.451288
right	0.478218	0.955129	1.117822
right	0.424507	0.611135	1.986607
right	0.327275	1.172069	1.751738
right	0.247968	0.822797	1.601598
right	0.750342	1.023881	0.894975
right	0.342343	0.825598	1.078744
right	0.824100	0.577570	1.852168
right	0.522803	0.642849	0.972517
right	0.473229	1.436101	1.409341
right	0.253233	1.006139	0.922584
right	0.601419	1.061446	1.331744
right	0.534451	1.387356	1.561586
right	0.806340	1.067195	0.478898
right	0.348904	1.103925	0.489360
right	0.010781	0.772438	0.521089
right	0.001949	0.533437	1.494271
right	0.373349	1.300775	0.778026
right	0.380358	0.886297	0.742959
right	0.210606	0.595605	0.262529
right	0.977526	0.536477	1.858181
right	0.867720	0.945854	1.715239
right	0.848788	0.973034	0.179308
right	0.730347	1.186359	1.085392
right	0.539600	0.972793	0.360238
right	0.479540	0.863726	1.032250
right	0.907053	1.432056	0.275696
right	0.542806	0.924699	1.441843
right	0.342989	1.453276	0.571455
right	0.913836	1.494698	1.821765
right	0.630013	1.025723	1.968653
right	0.770027	0.846857	1.038321
right	0.152429	0.881945	0.642334
right	0.292840	1.322276	1.790364
right	0.367727	0.895024	1.300506
right	0.472458	1.084875	1.059376
right	0.534733	0.772648	1.315639
right	0.189802	0.766260	0.519191
right	0.001348	1.353203	1.753418
right	0.994319	0.902366	1.609268
right	0.867240	0.602837	0.333596
right	0.192105	0.896438	1.154166
right	0.290497	0.923650	0.268865
right	0.790360	0.636646	0.990271
right	0.470688	0.632511	1.290903
right	0.899366	1.064803	0.984266
right	0.237688	0.851872	1.956735
right	0.997255	0.917884	1.810061
right	0.519585	0.550043	1.464823
right	0.649611	0.753819	1.787716
right	0.722569	1.392093	1.362249
right	0.349528	1.177339	0.437314
right	0.735988	0.887162	1.746714
right	0.239485	1.305439	0.832520
right	0.705063	1.487639	1.196658
right	0.500024	1.142845	1.683922
right	0.540507	1.134947	1.315080
right	0.035429	0.760053	0.200796
right	0.496280	1.387123	1.322922
right	0.062327	1.314695	0.827053
right	0.232916	1.046897	1.735629
right	0.760623	1.327106	0.925977
right	0.708568	1.342543	1.835629
right	0.751613	0.990572	1.505608
right	0.393365	0.605146	0.486500
right	0.261953	0.555422	1.860701
right	0.916332	0.741925	1.332932
right	0.444986	1.187766	0.693645
right	0.453671	1.302038	1.963982
right	0.332421	0.650095	1.217652
right	0.143946	1.148709	1.272786
right	0.690946	0.710617	1.191807
right	0.607144	0.542973	1.114861
right	0.009175	1.032663	1.024130
right	0.836381	0.906405	0.922904
right	0.635317	0.978943	1.851126
right	0.230737	1.297201	1.076777
right	0.139506	1.144106	0.970172
right	0.623802	0.654543	1.908805
right	0.663542	1.094689	1.815541
right	0.012485	1.412637	0.644563
right	0.978302	0.787485	1.736648
right	0.016656	1.069198	1.245926
right	0.684155	0.999949	1.593024
right	0.252202	0.883601	1.903626
right	0.613138	0.851084	0.209761
right	0.625206	0.645055	0.568706
right	0.964988	0.569265	0.729434
right	0.590225	1.318426	0.569503
right	0.469130	0.984890	1.933953
right	0.743935	0.717600	0.652355
right	0.915960	1.140645	0.883893
right	0.904478	0.732117	1.394989
right	0.981083	1.142762	0.147181
right	0.011108	1.436031	1.920238
right	0.837438	0.912177	0.556872
right	0.849462	1.450805	1.846052
right	0.677025	0.906567	0.940701
right	0.536194	0.754403	0.341663
right	0.488781	1.072840	1.579188
right	0.104919	0.979171	1.413110
right	0.152358	1.429358	1.743029
right	0.186396	0.827851	0.780331
right	0.694633	0.975808	1.997025
right	0.434105	0.987965	1.559494
right	0.856924	1.155579	1.665526
right	0.619612	1.007253	0.943717
right	0.858877	0.827136	1.241004
right	0.800101	1.270535	1.935812
right	0.122924	0.541358	0.510679
right	0.210749	1.449210	1.507918
right	0.583720	1.372267	0.387810
right	0.547146	0.797277	0.696139
right	0.784532	0.707353	1.033900
right	0.821655	1.395024	1.797720
right	0.435719	1.142189	0.434597
right	0.414275	1.130388	0.641273
right	0.058399	1.087001	1.195940
right	0.156419	1.325839	1.717941
right	0.569490	1.269731	0.864354
right	0.948499	1.174481	0.953094
right	0.076575	0.515021	1.266596
right	0.987753	0.828954	1.904805
right	0.427201	0.831600	1.650729
right	0.208565	1.469930	0.496626
right	0.851792	1.037203	0.405935
right	0.736198	1.059761	1.637997
right	0.821937	1.220689	1.867742
right	0.680742	1.143136	0.711663
right	0.507110	0.832906	0.483027
right	0.539072	0.825006	1.036669
right	0.996710	0.702971	1.954836
right	0.717696	0.646597	0.934468
right	0.814349	0.819080	1.628343
right	0.965179	0.760016	1.095408
right	0.940020	0.788655	1.252238
right	0.334719	1.212370	0.202879
right	0.949281	1.445534	0.137043
right	0.420318	0.856808	1.293236
right	0.918530	1.415179	1.769884
right	0.055708	1.353989	1.033840
right	0.084750	1.499451	0.606577
right	0.324341	0.927231	0.217419
right	0.744118	0.646775	1.738276
right	0.948044	0.633317	1.627247
right	0.675567	1.477289	0.569506
right	0.019176	0.938999	0.272938
right	0.208160	1.145144	0.343424
right	0.096645	0.945360	1.413790
right	0.786154	0.907226	0.941928
right	0.442093	0.556505	1.899115
right	0.537098	0.688137	0.117367
right	0.709076	1.426577	0.512554
right	0.431641	0.826183	0.612615
right	0.497477	0.612908	0.182965
right	0.150725	0.954903	0.491794
right	0.537393	1.128082	0.269997
right	0.515837	1.171259	1.406482
right	0.077547	1.474892	1.292908
right	0.833325	0.778801	1.349561
right	0.979702	1.489454	0.316367
right	0.375886	0.524105	1.985002
right	0.123254	1.319664	0.997504
right	0.697689	1.437077	0.437793
right	0.913804	1.137286	1.002636
right	0.301643	0.735055	1.352049
right	0.038504	0.520808	0.529849
right	0.222844	1.211872	0.495070
right	0.145979	0.623432	0.593388
right	0.801624	0.713176	1.207308
right	0.359293	1.270868	0.714226
right	0.392443	0.940275	0.817310
right	0.493432	1.154195	0.962856
right	0.000502	1.261362	0.278521
right	0.087114	0.699783	0.155019
right	0.175154	1.401931	1.948855
right	0.139326	1.239826	1.211462
right	0.640382	0.989418	0.628514
right	0.403558	0.621949	1.487637
right	0.338440	0.613712	0.421642
right	0.183891	0.558508	0.592407
right	0.933900	1.258924	0.765110
right	0.262894	0.836973	0.750517
right	0.918891	0.588220	0.185173
right	0.436394	0.684202	1.666118
right	0.943002	0.931967	0.118533
right	0.476808	0.789348	0.930591
right	0.829487	0.888881	1.129950
right	0.226621	1.338127	1.577893
right	0.475448	1.253595	1.637377
right	0.326373	0.678415	1.887463
right	0.126754	1.218450	1.896915
right	0.736669	1.252077	0.330544
right	0.595235	1.258377	1.893533
right	0.986723	1.242931	1.659126
right	0.611956	1.210916	1.349610
right	0.795856	0.928224	1.920498
right	0.048646	1.071136	1.566835
right	0.605621	1.054034	0.298705
right	0.898804	0.762545	1.697513
right	0.656843	0.789934	1.810680
right	0.178481	0.578579	1.136861
right	0.843283	0.983486	1.709097
right	0.732034	1.275495	1.560884
right	0.320228	1.131860	1.245056
right	0.814607	0.722299	1.174652
right	0.305055	1.390157	1.047910
right	0.204590	0.880730	1.636647
right	0.476807	1.429344	1.814577
right	0.671548	1.149939	1.865324
right	0.491684	0.792534	1.135768
right	0.407719	0.647710	0.831687
right	0.765702	0.768254	0.328261
right	0.420692	1.430372	1.071553
right	0.075487	1.366052	1.436706
right	0.977821	1.276270	1.574297
right	0.051212	1.386107	1.553393
right	0.941124	1.070542	0.255629
right	0.043563	1.222638	1.931273
right	0.414569	0.516485	0.333136
right	0.863966	1.213264	1.216991
right	0.877471	1.035611	1.218318
right	0.082251	0.680497	0.124142
right	0.643055	0.514317	1.781591
right	0.664475	0.667868	0.627107
right	0.006920	1.490362	0.499491
right	0.458647	1.328254	0.250546
right	0.471686	0.691910	0.893958
right	0.439939	1.352587	1.907949
right	0.512790	1.399615	0.200165
right	0.624764	0.758168	1.681109
right	0.303842	1.267825	1.023766
right	0.990942	1.129464	1.605451
right	0.307842	0.697258	0.876447
right	0.237972	0.799204	0.563970
right	0.233483	0.926156	1.289571
right	0.565233	0.845015	1.320052
right	0.651021	1.411457	1.384199
right	0.713094	0.679877	0.861455
right	0.736455	1.135162	1.919685
right	0.006780	0.908574	0.663014
right	0.312314	0.550824	0.763610
right	0.331450	0.555377	0.312757
right	0.832021	0.618682	1.265787
right	0.986465	1.116679	1.417551
right	0.586353	1.403268	0.442594
right	0.619289	1.425591	0.743566
right	0.164184	1.027448	1.343124
right	0.981240	1.408948	0.175040
right	0.054776	1.472147	0.186888
right	0.733357	1.298386	1.444642
right	0.698030	1.139065	0.798624
right	0.264157	1.246673	1.779979
right	0.787595	0.669192	0.384448
right	0.875222	1.173065	1.173401
right	0.780495	1.376770	0.632971
right	0.687180	1.440118	1.328563
right	0.615692	1.020832	1.751255
right	0.056487	0.752379	1.701470
right	0.785495	0.658861	1.087490
right	0.854674	1.209456	0.992843
right	0.002936	1.333196	0.362147
right	0.775102	1.173192	1.856414
right	0.354290	0.914818	0.634357
right	0.435227	0.969929	1.879354
right	0.000602	1.451397	1.087105
right	0.914947	0.795296	0.248632
right	0.342747	0.501779	1.316764
right	0.567066	0.905750	1.088172
right	0.052470	1.066935	0.894392
right	0.650885	1.067383	1.945514
right	0.164934	0.890928	0.877588
right	0.522138	1.402870	1.997657
right	0.880149	0.527919	1.150690
right	0.493526	1.195363	0.266822
right	0.970532	0.693377	0.778178
right	0.429387	0.768348	0.890702
right	0.909915	1.424665	1.840582
right	0.751132	1.119619	0.744631
right	0.740715	1.477634	0.901694
right	0.933433	0.877397	1.931008
right	0.278376	1.341957	1.117372
right	0.029670	1.230935	1.730926
right	0.023281	1.230379	0.876765
right	0.456629	1.275034	1.075009
right	0.589842	0.927086	0.709029
right	0.397758	1.463118	0.178452
right	0.745133	0.541362	0.687557
right	0.106415	0.696342	1.842440
right	0.852308	1.019022	0.430308
right	0.230085	1.352770	1.352523
right	0.903949	1.259064	0.831971
right	0.143720	1.322514	1.550302
right	0.133996	0.899446	1.026322
right	0.144609	1.179973	0.101907
right	0.001800	1.112943	0.566303
right	0.839439	0.733408	1.053110
right	0.263075	1.227595	1.831048
right	0.445049	0.730191	1.543176
right	0.395781	1.106369	0.687054
right	0.114022	0.686133	0.448690
right	0.618876	1.281315	0.324165
right	0.186239	0.752629	1.742113
right	0.456813	0.920612	0.194041
right	0.285445	0.616768	1.694470
right	0.433556	1.060685	0.440741
right	0.976255	0.710375	0.601430
right	0.819367	1.243031	0.898992
right	0.765085	0.690154	1.219411
right	0.487624	1.081515	0.652831
right	0.015098	1.316587	1.797152
right	0.830182	1.336188	1.295571
right	0.093618	1.246360	1.121817
right	0.823261	1.264217	1.781450
right	0.794534	1.061462	0.446417
right	0.978232	1.452400	1.021078
right	0.498446	1.312018	0.300036
right	0.352184	0.763974	1.470706
right	0.647790	1.106186	0.191695
right	0.724820	1.410987	1.123250
right	0.089600	0.556034	1.769259
right	0.476312	1.327658	1.243597
right	0.706134	1.216324	0.405279
right	0.439939	1.206039	1.633990
right	0.921840	0.685011	1.501459
right	0.187869	1.226405	1.194011
right	0.049657	1.134721	1.232437
right	0.773983	0.696808	0.440738
right	0.812040	1.147655	0.547745
right	0.522566	0.501814	0.330765
right	0.666845	0.815904	1.241643
right	0.328709	1.415684	1.295536
right	0.513907	1.089895	1.381121
right	0.824433	0.552087	0.698402
right	0.808251	1.336378	1.544321
right	0.425659	0.931028	0.123803
right	0.390744	1.368447	0.936624
right	0.143187	1.365610	1.292010
right	0.770625	1.362167	0.796627
right	0.035387	1.358229	1.971554
right	0.074273	0.892465	0.864824
right	0.361376	1.216916	1.283482
right	0.576916	1.194773	0.521202
right	0.755652	1.331423	1.778937
right	0.054215	0.993533	1.196188
right	0.937022	0.917184	1.452274
right	0.642746	1.324815	0.886273
right	0.490994	1.115685	1.285412
right	0.862801	1.040008	0.685354
right	0.147507	0.960539	1.027244
right	0.913613	0.755506	1.933673
right	0.546143	0.995610	1.766572
